Date,Retailer,Keyword,Retailer Store Id,Retailer Store Name,Zipcode,Page Number,Result Position,Product Name,Brand,Is Sponsored,Badges,Price,Price Regular,Price Discounted,Price Discount Percentage,Price Is Discounted,Price Currency,Stock Availability,Stock Quantity,Rating,Rating Count,Reviews Count,Retailer Review Summary,Monthly Sales Volume,Weekly Sales Volume,Model Number,Image Url,Images,Url,Item Condition,Fulfilled By Retailer,Seller,Buy Box Seller,Returnable,Returnable In,Shipping Cost,Shipping Extras,Specification,Offers,Variant Configuration,Physical Properties,Product Identifiers,Reviews Summary,Retailer Ranks,Videos,Has 360 Images,Has Enhanced Content,Shipping Delivery Zipcode,Shipping Expected Delivery Date,Shipping Type,Description Short,Description Full,Product Aspects,Extras,Run Id,Keyword Id,Retailer Product Id,Latitude,Longitude,Time Created
2026-08-07T02:36:08.670331,walmart.com,strawberries,3537,Lakewood Supercenter,98499,1,18,"Dried Sweetened Strawberries by Its Delish, 10 lbs",,False,,107.0,,,,,,,,4.3,21,,,,,,https://i5.walmartimages.com/seo/Dried-Sweetened-Strawberries-by-Its-Delish-10-lbs_4eccefce-4bec-4c2b-b576-9771063436c0.a967e7c8cd3dfcf595bfa72e97624bfd.jpeg,,https://www.walmart.com/ip/Dried-Sweetened-Strawberries-by-Its-Delish-10-lbs/770977252?classType=VARIANT,,,,,,,,,,,,,{'product_id': '770977252'},,,,,,,,,,,,,49714,15441,770977252,47.193987,-122.517013,2026-08-07T02:36:08.670331
2026-08-07T02:36:08.670331,walmart.com,strawberries,3537,Lakewood Supercenter,98499,1,19,"Organic Freeze-Dried Strawberries, 1 Pound - Non-GMO, Kosher, Bulk - by Food to Live",,False,,74.38,,,,,,,,4.3,3,,,,,,https://i5.walmartimages.com/seo/Organic-Freeze-Dried-Strawberries-1-Pound-Non-GMO-Kosher-Bulk-by-Food-to-Live_c54b2692-2e58-4f54-bddb-ef9ecab4baac.72dd21d51f9c1e9dffffc1d132355130.jpeg,,https://www.walmart.com/ip/Organic-Freeze-Dried-Strawberries-1-Pound-Non-GMO-Kosher-Bulk-by-Food-to-Live/16242366408?classType=VARIANT,,,,,,,,,,,,,{'product_id': '16242366408'},,,,,,,,,,,,,49714,15441,16242366408,47.193987,-122.517013,2026-08-07T02:36:08.670331
2026-08-07T02:36:08.670331,walmart.com,strawberries,3537,Lakewood Supercenter,98499,1,20,"Organic Dried Strawberries, 4 Pounds  Non-GMO, Kosher, Sweetened  by Food to Live",,False,,79.52,,,,,,,,4.3,22,,,,,,https://i5.walmartimages.com/seo/Organic-Dried-Strawberries-4-Pounds-Non-GMO-Kosher-Sweetened-by-Food-to-Live_84b3350b-46a9-432e-a1e4-0b5200442d9a.652deedfefcba9a00df1647796cf258c.jpeg,,https://www.walmart.com/ip/Organic-Dried-Strawberries-4-Pounds-Non-GMO-Kosher-Sweetened-by-Food-to-Live/170251660?classType=VARIANT,,,,,,,,,,,,,{'product_id': '170251660'},,,,,,,,,,,,,49714,15441,170251660,47.193987,-122.517013,2026-08-07T02:36:08.670331
2026-08-07T02:36:08.670331,walmart.com,strawberries,3537,Lakewood Supercenter,98499,1,21,"Organic Dried Strawberries, 2 Pounds  Non-GMO, Kosher, Sweetened  by Food to Live",,False,,48.66,,,,,,,,4.3,22,,,,,,https://i5.walmartimages.com/seo/Organic-Dried-Strawberries-2-Pounds-Non-GMO-Kosher-Sweetened-by-Food-to-Live_84b3350b-46a9-432e-a1e4-0b5200442d9a.652deedfefcba9a00df1647796cf258c.jpeg,,https://www.walmart.com/ip/Organic-Dried-Strawberries-2-Pounds-Non-GMO-Kosher-Sweetened-by-Food-to-Live/652044157?classType=VARIANT,,,,,,,,,,,,,{'product_id': '652044157'},,,,,,,,,,,,,49714,15441,652044157,47.193987,-122.517013,2026-08-07T02:36:08.670331
2026-08-07T02:36:16.199771,walmart.com,strawberries,3537,Lakewood Supercenter,98499,1,14,"Great Value Sliced Strawberries with Sugar, 15.5 oz (Frozen)",,False,,3.96,,,,,,,,4.5,2064,,,,,,https://i5.walmartimages.com/seo/Great-Value-Sliced-Strawberries-with-Sugar-15-5-oz-Frozen_832cb121-7cad-4dee-abb9-cda28cf80e36.f8c09a2e8a252a936220524c8e7e8e76.jpeg,,https://www.walmart.com/ip/Great-Value-Sliced-Strawberries-with-Sugar-15-5-oz-Frozen/22569731?classType=REGULAR,,,,,,,,,,,,,{'product_id': '22569731'},,,,,,,,,,,,,49714,15441,22569731,47.193987,-122.517013,2026-08-07T02:36:16.199771
2026-08-07T02:36:16.199771,walmart.com,strawberries,3537,Lakewood Supercenter,98499,1,15,"Simplot Classic Whole Strawberry Fruit, 10 Pound - 1 each.",,False,,92.56,,,,,,,,0.0,0,,,,,,https://i5.walmartimages.com/seo/Simplot-Classic-Whole-Strawberry-Fruit-10-Pound-1-each_d3090d40-d6c7-4e30-ab24-24511b4a761f.abc4979e5cd2c9e58f7e4692094097a8.jpeg,,https://www.walmart.com/ip/Simplot-Classic-Whole-Strawberry-Fruit-10-Pound-1-each/411691083?classType=REGULAR,,,,,,,,,,,,,{'product_id': '411691083'},,,,,,,,,,,,,49714,15441,411691083,47.193987,-122.517013,2026-08-07T02:36:16.199771
2026-08-07T02:36:16.199771,walmart.com,strawberries,3537,Lakewood Supercenter,98499,1,16,"bettergoods Organic Dried Strawberries, 5 oz",,False,,7.12,,,,,,,,4.2,499,,,,,,https://i5.walmartimages.com/seo/bettergoods-Organic-Dried-Strawberries-5-oz_6f1d1da0-e77b-4353-af9d-334dea89adee.1dee10be180c621f4fa263c0a4c231b2.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,,https://www.walmart.com/ip/bettergoods-Organic-Dried-Strawberries-5-oz/5464020048?classType=VARIANT,,,,,,,,,,,,,{'product_id': '5464020048'},,,,,,,,,,,,,49714,15441,5464020048,47.193987,-122.517013,2026-08-07T02:36:16.199771
2026-08-07T02:36:16.199771,walmart.com,strawberries,3537,Lakewood Supercenter,98499,1,23,Happy Village Organic Soft Dried Strawberries 18 oz Resealable Pack,,False,,26.01,,,,,,,,4.5,54,,,,,,https://i5.walmartimages.com/seo/Happy-Village-Organic-Whole-Dried-Strawberries-18-OZ-Resealable-Pack-Soft-Juicy-Kosher-Non-GMO-Refined-Sugar-Organic-Apple-Juice-Infused-Organic-Drie_3e3dbd2a-21c8-4b00-b01c-5cc457202f52.4696598a6ed2b3ffa82f594b823d7292.jpeg,,https://www.walmart.com/ip/Happy-Village-Organic-Whole-Dried-Strawberries-18-OZ-Resealable-Pack-Soft-Juicy-Kosher-Non-GMO-No-Refined-Sugar-Apple-Juice-Infused-Strawberry/1676663793?classType=VARIANT,,,,,,,,,,,,,{'product_id': '1676663793'},,,,,,,,,,,,,49714,15441,1676663793,47.193987,-122.517013,2026-08-07T02:36:16.199771
2026-08-07T02:36:16.199771,walmart.com,strawberries,3537,Lakewood Supercenter,98499,1,22,Future Essentials Freeze Dried Long Shelf Life Emergency Food Sliced Strawberries #2.5/ 2.2oz/Can- 12 Cans,,False,,249.0,,,,,,,,0.0,0,,,,,,https://i5.walmartimages.com/seo/Future-Essentials-Freeze-Dried-Long-Shelf-Life-Emergency-Food-Sliced-Strawberries-2-5-2-2oz-Can-12-Cans_232eed1c-6312-4173-8cde-41b7d7f02d2f.c7cae552b54b61b1a7200d5fbf3cfe64.png,,https://www.walmart.com/ip/Future-Essentials-Freeze-Dried-Long-Shelf-Life-Emergency-Food-Sliced-Strawberries-2-5-2-2oz-Can-12-Cans/1175074664?classType=REGULAR,,,,,,,,,,,,,{'product_id': '1175074664'},,,,,,,,,,,,,49714,15441,1175074664,47.193987,-122.517013,2026-08-07T02:36:16.199771
2026-08-07T02:36:16.199771,walmart.com,strawberries,3537,Lakewood Supercenter,98499,1,24,"Nutrient Survival Freeze Dried Strawberry Slices, Long-Term Shelf Life, 100% Real Strawberries",,False,,19.97,,,,,,,,3.2,5,,,,,,https://i5.walmartimages.com/seo/Freeze-Dried-Strawberries-Premium-Sliced-10-Can-25-Year-Shelf-Life-Emergency-Food-Clean-Snacking_cd9ba6cd-b06d-4520-88d3-23b21f2ad2ac.9fa5a0d014b75a61970ea70d9b9db896.png,,https://www.walmart.com/ip/Freeze-Dried-Strawberries-Premium-Sliced-10-Can-25-Year-Shelf-Life-Emergency-Food-Clean-Snacking/17895901386?classType=REGULAR,,,,,,,,,,,,,{'product_id': '17895901386'},,,,,,,,,,,,,49714,15441,17895901386,47.193987,-122.517013,2026-08-07T02:36:16.199771
2026-08-07T02:36:16.199771,walmart.com,strawberries,3537,Lakewood Supercenter,98499,1,25,"swiig Freeze-Dried, Diced Strawberries 205g",,False,,38.29,,,,,,,,0.0,0,,,,,,https://i5.walmartimages.com/seo/swiig-Freeze-Dried-Diced-Strawberries-205g_a4f32191-6190-4ccc-8621-a3ef0df6aab0.b531cbd4c0d08490c3b0c6ed4ad2c964.jpeg,,https://www.walmart.com/ip/swiig-Freeze-Dried-Diced-Strawberries-205g/19644053840?classType=REGULAR,,,,,,,,,,,,,{'product_id': '19644053840'},,,,,,,,,,,,,49714,15441,19644053840,47.193987,-122.517013,2026-08-07T02:36:16.199771
2026-08-07T02:36:16.199771,walmart.com,strawberries,3537,Lakewood Supercenter,98499,1,27,"NY SPICE SHOP Whole Dried Strawberries - 3 Pound - Dried Whole Strawberries - Chewy Strawberry Treats - Dried Strawberry Snacks - Vibrant Whole Berry Treats for Toppings, Mixes & Everyday Use",,False,,47.99,,,,,,,,4.2,28,,,,,,https://i5.walmartimages.com/seo/NY-SPICE-SHOP-Dried-Whole-Strawberry-3-Pound-Dried-Strawberries-Natural-Dry-Fruits_701123a9-32bd-44a8-8be6-2be21a242276.dd65300a86f2462349f3fac8d30d0db7.jpeg,,https://www.walmart.com/ip/NY-SPICE-SHOP-Dried-Whole-Strawberry-3-Pound-Dried-Strawberries-Natural-Dry-Fruits/3144525957?classType=VARIANT,,,,,,,,,,,,,{'product_id': '3144525957'},,,,,,,,,,,,,49714,15441,3144525957,47.193987,-122.517013,2026-08-07T02:36:16.199771
2026-08-07T02:36:16.199771,walmart.com,strawberries,3537,Lakewood Supercenter,98499,1,28,"Dried Sweetened Strawberries by Its Delish, 2 lbs",,False,,31.99,,,,,,,,4.3,21,,,,,,https://i5.walmartimages.com/seo/Dried-Sweetened-Strawberries-by-Its-Delish-2-lbs_0bca079b-04eb-414b-aec1-2ac63d11f22e.be90c81917c58cecd461b91c7f969c98.jpeg,,https://www.walmart.com/ip/Dried-Sweetened-Strawberries-by-Its-Delish-2-lbs/125646004?classType=VARIANT,,,,,,,,,,,,,{'product_id': '125646004'},,,,,,,,,,,,,49714,15441,125646004,47.193987,-122.517013,2026-08-07T02:36:16.199771
2026-08-07T02:36:16.199771,walmart.com,strawberries,3537,Lakewood Supercenter,98499,1,29,(Pack of 6) Sunny Fruit Organic Dried Strawberries 3.5 Oz,,False,,56.99,,,,,,,,0.0,0,,,,,,https://i5.walmartimages.com/seo/Pack-of-6-Sunny-Fruit-Organic-Dried-Strawberries-3-5-Oz_9ef053f8-715c-4628-be2c-c3d0f07aaa13.9816c17d234de0f2e9bd50888c3fb870.png,,https://www.walmart.com/ip/Pack-of-6-Sunny-Fruit-Organic-Dried-Strawberries-3-5-Oz/18243070086?classType=VARIANT,,,,,,,,,,,,,{'product_id': '18243070086'},,,,,,,,,,,,,49714,15441,18243070086,47.193987,-122.517013,2026-08-07T02:36:16.199771
2026-08-07T02:36:16.199771,walmart.com,strawberries,3537,Lakewood Supercenter,98499,1,26,"Dole Sliced Strawberry, 5 Pound - 2 per case.",,False,,98.02,,,,,,,,0.0,0,,,,,,https://i5.walmartimages.com/seo/Dole-Sliced-Strawberry-5-Pound-2-per-case_ee37a60b-9bde-41fc-b0b4-6821632b4320.b77a6366bda2ae0192768cb0e9666c0b.jpeg,,https://www.walmart.com/ip/Dole-Sliced-Strawberry-5-Pound-2-per-case/402465107?classType=REGULAR,,,,,,,,,,,,,{'product_id': '402465107'},,,,,,,,,,,,,49714,15441,402465107,47.193987,-122.517013,2026-08-07T02:36:16.199771
2026-08-07T02:36:16.199771,walmart.com,strawberries,3537,Lakewood Supercenter,98499,1,30,"Freeze-Dried Whole Strawberries, Unsliced | Family Party Size | 8 Ounce",,False,,20.46,,,,,,,,5.0,2,,,,,,https://i5.walmartimages.com/seo/Freeze-Dried-Whole-Strawberries-Unsliced-Family-Party-Size-8-Ounce_f9a710fc-03c3-48a5-aaf6-ba9eae862097.49482392ec5b1fa61f480aa82519a84b.png,,https://www.walmart.com/ip/Freeze-Dried-Whole-Strawberries-Unsliced-Family-Party-Size-8-Ounce/15228253752?classType=REGULAR,,,,,,,,,,,,,{'product_id': '15228253752'},,,,,,,,,,,,,49714,15441,15228253752,47.193987,-122.517013,2026-08-07T02:36:16.199771
2026-08-07T02:36:16.199771,walmart.com,strawberries,3537,Lakewood Supercenter,98499,1,35,"Happy Village Organic Soft Dried Strawberries On the Go, 15 x 1 oz Packs",,False,,28.99,,,,,,,,4.5,54,,,,,,https://i5.walmartimages.com/seo/Happy-Village-Organic-Soft-Dried-Strawberries-Go-3-Bags-15-Individual-Portion-Packs-Healthy-Organic-Non-GMO-Vegan-Kosher-Gluten-Free-Snack-Packs_7b721f74-6032-4434-889a-fb812d853b05.3f871b7fe4174b82bea6bd8b11ccb174.jpeg,,https://www.walmart.com/ip/Happy-Village-Organic-Soft-Dried-Strawberries-Go-3-Bags-15-Individual-Portion-Packs-Healthy-Organic-Non-GMO-Vegan-Kosher-Gluten-Free-Snack-Packs/19266959536?classType=VARIANT,,,,,,,,,,,,,{'product_id': '19266959536'},,,,,,,,,,,,,49714,15441,19266959536,47.193987,-122.517013,2026-08-07T02:36:16.199771
2026-08-07T02:36:16.199771,walmart.com,strawberries,3537,Lakewood Supercenter,98499,1,31,"Volupta Premium Freeze Dried Strawberries, 5 Ounce",,False,,19.4,,,,,,,,2.0,3,,,,,,https://i5.walmartimages.com/seo/Volupta-Premium-Freeze-Dried-Strawberries-5-Ounce_f82a97d4-be5f-470d-86b7-59447a70118a.601ef7638f88e8073e38b369c0e5a7e7.jpeg,,https://www.walmart.com/ip/Volupta-Premium-Freeze-Dried-Strawberries-5-Ounce/17360007609?classType=REGULAR,,,,,,,,,,,,,{'product_id': '17360007609'},,,,,,,,,,,,,49714,15441,17360007609,47.193987,-122.517013,2026-08-07T02:36:16.199771
2026-08-07T02:36:16.199771,walmart.com,strawberries,3537,Lakewood Supercenter,98499,1,32,"Dried Sweetened Strawberries by Its Delish, 5 lbs",,False,,57.99,,,,,,,,4.3,21,,,,,,https://i5.walmartimages.com/seo/Dried-Sweetened-Strawberries-by-Its-Delish-5-lbs_4eccefce-4bec-4c2b-b576-9771063436c0.a967e7c8cd3dfcf595bfa72e97624bfd.jpeg,,https://www.walmart.com/ip/Dried-Sweetened-Strawberries-by-Its-Delish-5-lbs/718134255?classType=VARIANT,,,,,,,,,,,,,{'product_id': '718134255'},,,,,,,,,,,,,49714,15441,718134255,47.193987,-122.517013,2026-08-07T02:36:16.199771
2026-08-07T02:36:16.199771,walmart.com,strawberries,3537,Lakewood Supercenter,98499,1,34,"Organic Freeze-Dried Strawberries, 1 Ounce  Non-GMO, Kosher, Bulk - by Food to Live",,False,,11.99,,,,,,,,4.3,3,,,,,,https://i5.walmartimages.com/seo/Organic-Freeze-Dried-Strawberries-1-Ounce-Non-GMO-Kosher-Bulk-by-Food-to-Live_63fc0cbc-4388-4433-9487-6c52e174b6c8.0d7dd8a20e056c67462845aa964a28c9.jpeg,,https://www.walmart.com/ip/Organic-Freeze-Dried-Strawberries-1-Ounce-Non-GMO-Kosher-Bulk-by-Food-to-Live/16294167610?classType=VARIANT,,,,,,,,,,,,,{'product_id': '16294167610'},,,,,,,,,,,,,49714,15441,16294167610,47.193987,-122.517013,2026-08-07T02:36:16.199771
2026-08-07T02:36:16.199771,walmart.com,strawberries,3537,Lakewood Supercenter,98499,1,33,Fresh and Honest Foods 100% All Natural Freeze Dried Strawberries 6.3 OZ #10 Can,,False,,32.0,,,,,,,,3.8,5,,,,,,https://i5.walmartimages.com/seo/Fresh-and-Honest-Foods-100-All-Natural-Freeze-Dried-Strawberries-6-3-OZ-10-Can_d87f043b-b6be-4047-97cc-650f843d5782_2.4f26e6f398c50cf6cddfa3d36c9fb086.jpeg,,https://www.walmart.com/ip/Fresh-and-Honest-Foods-100-All-Natural-Freeze-Dried-Strawberries-6-3-OZ-10-Can/517722278?classType=REGULAR,,,,,,,,,,,,,{'product_id': '517722278'},,,,,,,,,,,,,49714,15441,517722278,47.193987,-122.517013,2026-08-07T02:36:16.199771
